scenario_id,category,model,success,collision,timeout,initial_distance_to_goal,final_distance_to_goal,episode_steps,episode_time,path_length,minimum_clearance,mean_linear_velocity,mean_angular_velocity,mean_absolute_angular_velocity,forward_percentage,reverse_percentage,stationary_percentage,oscillation_events,oscillation_rate,no_turn_event,front_collision,successful_obstacle_avoidance,critical_recovery,angular_velocity_when_clearance_below_0.45m,direct_goal_path_blocked,first_obstacle_detected_step,first_turn_step,clearance_at_first_turn,did_robot_turn_away_from_blocking_wall,did_robot_get_around_wall,final_result
TOP_RIGHT_5,TOP_RIGHT,Stage-A,False,True,False,8.205965231714119,5.0329103,301,30.1,8.381975,0.30231544375419617,0.27847135,0.077346586,0.14751872,0.9966777408637874,0.0,0.0033222591362126247,0,0.0,True,False,False,False,0.23837224,True,257,272,0.30439698696136475,True,False,Collision
TOP_RIGHT_6,TOP_RIGHT,Stage-A,True,False,False,6.460617349232938,1.1888578,356,35.6,7.618937,0.41518932580947876,0.21401508,-0.069826305,0.19860004,0.9887640449438202,0.0,0.011235955056179775,0,0.0,False,False,True,False,0.057965003,True,207,-1,-1.0,False,True,Success
TOP_RIGHT_7,TOP_RIGHT,Stage-A,False,True,False,5.834426152895505,5.0311666,266,26.6,7.248541,0.30003494024276733,0.27250177,0.12257649,0.20454136,0.9924812030075187,0.0,0.007518796992481203,0,0.0,False,False,False,False,0.34010315,True,131,153,0.3178062438964844,True,False,Collision
TOP_RIGHT_8,TOP_RIGHT,Stage-A,True,False,False,7.055516775672517,1.1904622,500,50.0,9.525855,0.30009081959724426,0.17590524,-0.017108928,0.2127915,0.88,0.08,0.04,0,0.0,False,False,True,True,0.33027193,True,268,271,0.42661815881729126,True,True,Success
TOP_RIGHT_9,TOP_RIGHT,Stage-A,False,True,False,6.938621840362836,8.746846,197,19.700000000000003,4.892714,0.30451953411102295,0.24730457,0.10234971,0.1888179,0.934010152284264,0.0,0.06598984771573604,0,0.0,True,False,False,False,0.2605792,True,156,162,0.33703136444091797,True,False,Collision
TOP_RIGHT_10,TOP_RIGHT,Stage-A,True,False,False,6.7653507887467885,1.1932265,366,36.6,8.15125,0.40029531717300415,0.22271168,-0.06518025,0.19915545,0.9863387978142076,0.0,0.01366120218579235,0,0.0,False,False,True,False,0.06966067,True,212,-1,-1.0,False,True,Success
BOTTOM_LEFT_1,BOTTOM_LEFT,Stage-A,True,False,False,4.529803246777972,1.1539059,279,27.900000000000002,7.3369236,0.5086667537689209,0.26263914,-0.01466029,0.29169828,0.9605734767025089,0.0,0.03942652329749104,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
BOTTOM_LEFT_2,BOTTOM_LEFT,Stage-A,True,False,False,8.465336785913925,1.1789927,445,44.5,8.818327,0.3020564615726471,0.19816479,-0.15410389,0.22811013,0.9797752808988764,0.0,0.020224719101123594,0,0.0,False,False,True,True,0.17777237,True,194,195,0.4240933656692505,True,True,Success
BOTTOM_LEFT_3,BOTTOM_LEFT,Stage-A,False,True,False,6.00739359781193,5.515751,209,20.900000000000002,5.1337385,0.30329036712646484,0.24500334,-0.13412225,0.29309523,0.8373205741626795,0.004784688995215311,0.15789473684210525,0,0.0,True,False,False,False,0.28149632,False,170,181,0.368106871843338,True,False,Collision
BOTTOM_LEFT_4,BOTTOM_LEFT,Stage-A,False,True,False,7.960226954864958,1.2207028,300,30.0,5.1191554,0.3001725375652313,0.15703009,-0.09865191,0.26775122,0.7666666666666667,0.023333333333333334,0.21,0,0.0,False,False,False,False,0.2275913,True,188,198,0.34712761640548706,True,False,Collision
BOTTOM_LEFT_5,BOTTOM_LEFT,Stage-A,False,True,False,7.6150164330531664,1.4589291,290,29.0,5.019795,0.30013853311538696,0.1435107,0.03968218,0.29818875,0.6482758620689655,0.1896551724137931,0.16206896551724137,0,0.0,False,False,False,False,0.3915673,False,180,185,0.3178330659866333,True,False,Collision
BOTTOM_LEFT_6,BOTTOM_LEFT,Stage-A,False,True,False,6.176967516473907,1.2312958,222,22.200000000000003,4.934379,0.3009391725063324,0.22226948,-0.21826755,0.28715926,0.9774774774774775,0.0,0.02252252252252252,0,0.0,False,False,False,False,0.20799303,True,190,202,0.3324711322784424,True,False,Collision
BOTTOM_LEFT_7,BOTTOM_LEFT,Stage-A,False,True,False,6.588484798438648,8.384677,254,25.400000000000002,5.6854925,0.30016112327575684,0.22045484,-0.043695096,0.25029033,0.9212598425196851,0.023622047244094488,0.05511811023622047,0,0.0,False,False,False,False,0.28336495,True,189,189,0.43677783012390137,True,False,Collision
BOTTOM_LEFT_8,BOTTOM_LEFT,Stage-A,True,False,False,7.258398681078233,1.1981311,381,38.1,8.039581,0.3002271354198456,0.21087794,0.013524428,0.22881044,0.984251968503937,0.0,0.015748031496062992,0,0.0,False,False,True,True,0.39403,True,163,173,0.3081554174423218,True,True,Success
BOTTOM_LEFT_9,BOTTOM_LEFT,Stage-A,False,True,False,8.432833357194031,5.36016,353,35.300000000000004,8.93603,0.3010108768939972,0.25296414,-0.031987358,0.21567412,0.9773371104815864,0.0,0.0226628895184136,0,0.0,True,False,False,False,0.20499638,True,281,328,0.3231702446937561,True,False,Collision
BOTTOM_LEFT_10,BOTTOM_LEFT,Stage-A,True,False,False,4.976173469321714,1.1948171,254,25.400000000000002,6.173924,0.46041619777679443,0.24306819,-0.16626775,0.2853959,0.9881889763779528,0.0,0.011811023622047244,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
BOTTOM_RIGHT_1,BOTTOM_RIGHT,Stage-A,True,False,False,3.3142323690184345,1.1916004,202,20.200000000000003,4.5218773,0.3653624951839447,0.22385536,0.035324518,0.27717948,0.995049504950495,0.0,0.0049504950495049506,0,0.0,False,False,True,False,0.18699008,False,59,64,0.39785662293434143,True,True,Success
BOTTOM_RIGHT_2,BOTTOM_RIGHT,Stage-A,False,True,False,7.394564664810657,1.2504256,152,15.200000000000001,1.9464277,0.30006229877471924,0.09912257,-0.09080877,0.51140064,0.6513157894736842,0.17105263157894737,0.17763157894736842,10,0.06578947368421052,False,False,False,False,0.50041443,True,51,51,0.4107208549976349,True,False,Collision
BOTTOM_RIGHT_3,BOTTOM_RIGHT,Stage-A,True,False,False,5.399958197809888,1.1973698,189,18.900000000000002,4.9389663,0.5375136137008667,0.26132113,0.005930883,0.15555052,0.9947089947089947,0.0,0.005291005291005291,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
BOTTOM_RIGHT_4,BOTTOM_RIGHT,Stage-A,True,False,False,6.968203125913328,1.1840248,366,36.6,7.102958,0.30145201086997986,0.1937695,-0.02671929,0.20099755,0.9754098360655737,0.0,0.02459016393442623,0,0.0,False,False,True,True,0.26151672,False,167,209,0.38929498195648193,True,True,Success
BOTTOM_RIGHT_5,BOTTOM_RIGHT,Stage-A,False,True,False,6.85537001578143,7.179558,182,18.2,3.9828255,0.30481016635894775,0.21883671,0.007725134,0.21587671,0.9945054945054945,0.0,0.005494505494505495,0,0.0,True,False,False,False,0.34838793,False,138,147,0.3729570209980011,True,False,Collision
BOTTOM_RIGHT_6,BOTTOM_RIGHT,Stage-A,True,False,False,7.211465396942566,1.1799617,286,28.6,6.1551147,0.860805869102478,0.21517669,-0.05126234,0.14800467,0.9895104895104895,0.0,0.01048951048951049,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
BOTTOM_RIGHT_7,BOTTOM_RIGHT,Stage-A,False,True,False,5.605283427363893,3.8941433,249,24.900000000000002,4.5234876,0.3001668155193329,0.18166625,0.08196891,0.22922066,0.8995983935742972,0.0,0.10040160642570281,0,0.0,True,False,False,False,0.31351766,False,142,148,0.38408660888671875,True,False,Collision
BOTTOM_RIGHT_8,BOTTOM_RIGHT,Stage-A,True,False,False,5.402411342892908,1.1678435,243,24.3,4.572034,0.3004506528377533,0.18676315,-0.11913229,0.20557538,0.9588477366255144,0.00411522633744856,0.037037037037037035,0,0.0,False,False,True,True,0.226344,False,172,221,0.31934887170791626,True,True,Success
BOTTOM_RIGHT_9,BOTTOM_RIGHT,Stage-A,False,True,False,6.186932525634455,5.1320324,302,30.200000000000003,6.214824,0.30020102858543396,0.19912796,0.027345443,0.2064644,0.8013245033112583,0.0033112582781456954,0.19536423841059603,0,0.0,True,False,False,False,0.24553378,True,224,224,0.44054877758026123,True,False,Collision
BOTTOM_RIGHT_10,BOTTOM_RIGHT,Stage-A,True,False,False,3.339471646666123,1.1607218,157,15.700000000000001,3.0994585,0.5624276995658875,0.19741768,-0.2424313,0.2791588,0.9681528662420382,0.0,0.03184713375796178,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
RANDOM_1,RANDOM,Stage-A,True,False,False,5.802096279607034,1.1506252,214,21.400000000000002,5.59418,0.8728675246238708,0.2614104,-0.0019059336,0.16624226,0.9906542056074766,0.0,0.009345794392523364,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
RANDOM_2,RANDOM,Stage-A,True,False,False,3.471909581120444,1.1665037,207,20.700000000000003,5.7717104,0.391822874546051,0.27882686,0.10421254,0.18541089,0.9806763285024155,0.0,0.01932367149758454,0,0.0,False,False,True,False,0.39277327,True,129,135,0.39461612701416016,True,True,Success
RANDOM_3,RANDOM,Stage-A,False,True,False,6.680948225482649,1.2078032,409,40.900000000000006,5.8657193,0.30133435130119324,0.14033596,-0.22739153,0.31069985,0.7921760391198044,0.0,0.2078239608801956,0,0.0,False,False,False,False,0.40924966,True,166,169,0.3664553165435791,True,False,Collision
RANDOM_4,RANDOM,Stage-A,True,False,False,4.578605600659657,1.1909821,271,27.1,5.3027263,0.6157961487770081,0.17622025,-0.12685545,0.23189606,0.9298892988929889,0.06273062730627306,0.007380073800738007,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
RANDOM_5,RANDOM,Stage-A,False,True,False,5.100827160127576,4.504161,390,39.0,7.5037727,0.30062511563301086,0.18483613,0.06820126,0.2533884,0.6820512820512821,0.02564102564102564,0.2923076923076923,0,0.0,False,False,False,False,0.2715112,False,142,279,0.33543717861175537,True,False,Collision
RANDOM_6,RANDOM,Stage-A,True,False,False,5.0715442869915535,1.1383042,243,24.3,5.4421234,0.33432602882385254,0.22364081,-0.21954368,0.2953596,0.9753086419753086,0.0,0.024691358024691357,0,0.0,False,False,True,True,0.19717073,False,207,214,0.33432602882385254,True,True,Success
RANDOM_7,RANDOM,Stage-A,True,False,False,6.077169001967735,1.1824032,268,26.8,7.551816,0.8740705251693726,0.28178442,0.07513579,0.172859,0.9925373134328358,0.0,0.007462686567164179,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,True,Success
RANDOM_8,RANDOM,Stage-A,True,False,False,1.5490466442925073,1.1553007,71,7.1000000000000005,1.2243416,0.7321268916130066,0.1720497,-0.46875122,0.46903756,0.9295774647887324,0.0,0.07042253521126761,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
RANDOM_9,RANDOM,Stage-A,True,False,False,3.258292197937629,1.1861914,391,39.1,6.4919925,0.41706162691116333,0.0029691644,-0.12639277,0.14706178,0.43478260869565216,0.5601023017902813,0.005115089514066497,0,0.0,False,False,True,False,0.09506546,True,311,312,0.4403286576271057,True,True,Success
RANDOM_10,RANDOM,Stage-A,True,False,False,6.618611201139298,1.1975443,313,31.3,7.264892,0.32705366611480713,0.23210527,-0.19675738,0.25125498,1.0,0.0,0.0,0,0.0,False,False,True,True,0.15754785,False,215,221,0.38252031803131104,True,True,Success
RANDOM_11,RANDOM,Stage-A,False,True,False,7.862711305068345,12.0,311,31.1,4.3366513,0.5835718512535095,-0.13944213,-0.022029335,0.0968187,0.0,1.0,0.0,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,False,Collision
RANDOM_12,RANDOM,Stage-A,True,False,False,4.288873002370081,1.1823633,209,20.900000000000002,3.9703674,0.7705671787261963,0.18100217,-0.1469333,0.22813912,0.9282296650717703,0.05263157894736842,0.019138755980861243,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
RANDOM_13,RANDOM,Stage-A,True,False,False,4.902464626322522,1.1866035,329,32.9,6.7319613,0.9243355989456177,0.046667993,-0.12931636,0.17097494,0.5106382978723404,0.47416413373860183,0.015197568389057751,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
RANDOM_14,RANDOM,Stage-A,True,False,False,4.583428265942262,1.1972117,204,20.400000000000002,4.1600003,0.7547152042388916,0.20392151,-0.14601022,0.23910478,0.9754901960784313,0.0,0.024509803921568627,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
RANDOM_15,RANDOM,Stage-A,True,False,False,5.769851659548381,1.189715,256,25.6,7.218767,0.9378989934921265,0.28198332,0.08201244,0.16674492,1.0,0.0,0.0,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
RANDOM_16,RANDOM,Stage-A,True,False,False,2.6784857599597065,1.152581,150,15.0,2.8836155,0.7868998646736145,0.19224106,-0.23167631,0.32226008,0.9866666666666667,0.0,0.013333333333333334,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
RANDOM_17,RANDOM,Stage-A,False,True,False,1.6646457107108186,3.400557,348,34.800000000000004,5.4215827,0.30000579357147217,0.11556311,0.15176736,0.35177657,0.5948275862068966,0.22413793103448276,0.1810344827586207,0,0.0,False,False,False,False,0.29775667,False,170,170,0.4471738636493683,True,False,Collision
RANDOM_18,RANDOM,Stage-A,True,False,False,8.583854549749542,1.1674377,512,51.2,9.829138,0.3768617510795593,0.19195506,-0.082280986,0.20758682,0.98046875,0.0,0.01953125,0,0.0,False,False,True,False,0.12712115,True,211,220,0.40122491121292114,True,True,Success
RANDOM_19,RANDOM,Stage-A,False,True,False,6.948799692406849,1.2554827,281,28.1,5.4608383,0.3008919656276703,0.19430038,-0.08105668,0.18794069,0.9715302491103203,0.0,0.028469750889679714,0,0.0,True,False,False,False,0.22717889,True,167,173,0.3093426823616028,True,False,Collision
RANDOM_20,RANDOM,Stage-A,True,False,False,7.172389149462723,1.182167,313,31.3,6.5372186,0.3843637704849243,0.2077986,-0.08633554,0.18331139,0.9808306709265175,0.006389776357827476,0.012779552715654952,0,0.0,False,False,True,False,0.6404838,False,20,21,0.42794352769851685,True,True,Success
