episode,step,robot_x,robot_y,robot_yaw,goal_x,goal_y,distance_to_goal,linear_vel,angular_vel,norm_action_linear,norm_action_angular,min_lidar,is_near_obstacle,progress_reward,clearance_reward,turning_penalty,inflation_penalty,sector_00,sector_01,sector_02,sector_03,sector_04,sector_05,sector_06,sector_07,sector_08,sector_09,sector_10,sector_11,sector_12,sector_13,sector_14,sector_15,sector_16,sector_17,sector_18,sector_19,sector_20,sector_21,sector_22,sector_23,sector_24,sector_25,sector_26,sector_27,sector_28,sector_29,sector_30,sector_31,sector_32,sector_33,sector_34,sector_35
23,379,-2.2460573677729867,0.5070954170065545,1.9636,-3.0960936546325684,2.4287476539611816,2.1013,0.137478,0.660589,0.29992,0.232602,0.3011,True,0.003379,-0.00154,-0.021819,-0.05,9.5064,7.9766,4.0795,3.8747,8.2305,0.3011,0.4817,0.5761,0.614,0.5741,0.477,0.3055,7.1227,7.3884,2.1444,2.4371,7.0326,2.1821,2.198,2.4131,2.7686,3.3674,4.471,5.5525,5.5003,5.5087,2.4949,2.6146,5.617,4.775,4.2658,3.964,3.871,7.2605,3.8939,9.0221
23,380,-2.2463246955608134,0.5072234914153416,1.9637,-3.0960936546325684,2.4287476539611816,2.101,0.153773,0.711932,0.359174,0.25068,0.3014,True,0.00704,0.001584,-0.025342,-0.05,9.503,7.9858,4.083,3.8777,8.2158,0.3014,0.4818,0.5763,0.6141,0.5743,0.477,0.306,7.1141,7.3903,2.1443,2.4206,7.0318,2.1809,2.1967,2.4111,2.7656,3.3625,4.4616,5.5529,5.5,5.5081,2.495,2.6092,5.6235,4.7791,4.2684,3.9657,3.8723,7.4432,3.8939,9.0204
23,381,-2.2467632276068485,0.5075427454124605,1.9627,-3.0960936546325684,2.4287476539611816,2.1006,0.139687,0.66503,0.307951,0.234165,0.3013,True,0.005343,-0.000645,-0.022113,-0.05,9.5035,7.9858,4.0833,3.878,8.2174,0.3013,0.4826,0.5768,0.6143,0.5742,0.4762,0.3074,7.1153,7.3899,2.1441,2.4249,7.0316,2.1806,2.1964,2.4109,2.7654,3.3623,4.4616,5.5525,5.4996,5.5077,2.4947,2.6085,5.6235,4.7792,4.2685,3.9658,3.8725,7.441,3.8942,9.0208
23,382,-2.24715580573186,0.5077586791089269,1.9628,-3.0960936546325684,2.4287476539611816,2.1002,0.136746,0.660345,0.297258,0.232516,0.3014,True,0.005179,0.000463,-0.021803,-0.05,9.5055,7.9823,4.0825,3.8774,8.2252,0.3014,0.4836,0.5776,0.6147,0.5741,0.4753,0.3095,7.1206,7.3886,2.1438,2.4385,7.0316,2.1809,2.1967,2.4115,2.7664,3.3642,4.4655,5.5516,5.4991,5.5073,2.4942,2.6096,5.6208,4.7776,4.2676,3.9654,3.8722,7.3681,3.8945,9.022
23,383,-2.2473952498102303,0.5080303675832347,1.9634,-3.0960936546325684,2.4287476539611816,2.0999,0.135892,0.657037,0.294153,0.231351,0.3011,True,0.005372,-0.001564,-0.021585,-0.05,9.5091,7.9752,4.0802,3.8756,8.2393,0.3011,0.4849,0.5785,0.6149,0.5739,0.474,0.3117,7.1296,7.3864,2.149,2.4594,7.0318,2.1815,2.1974,2.4127,2.7685,3.3679,4.4729,5.5504,5.4986,5.5071,2.4936,2.6128,5.6156,4.7745,4.2658,3.9644,3.8716,7.2253,3.895,9.0239
23,384,-2.247748618847914,0.5082658123641313,1.964,-3.0960936546325684,2.4287476539611816,2.0995,0.128563,0.62247,0.267504,0.21918,0.3008,True,0.003325,-0.001197,-0.019373,-0.05,9.512,7.9696,4.0785,3.8743,8.2507,0.3008,0.486,0.5792,0.6151,0.5737,0.4729,0.3138,7.1368,7.3846,2.1486,2.4766,7.032,2.182,2.1979,2.4137,2.7701,3.3708,4.4787,5.5495,5.4982,5.5069,2.4932,2.6153,5.6115,4.7721,4.2644,3.9637,3.8711,7.1165,3.8954,9.0256
23,385,-2.2479504032622253,0.508419015230314,1.9648,-3.0960936546325684,2.4287476539611816,2.0993,0.132383,0.634821,0.281394,0.223528,0.301,True,0.007107,0.000867,-0.02015,-0.05,9.5138,7.9666,4.0778,3.8738,8.2579,0.301,0.487,0.58,0.6155,0.5737,0.472,0.301,7.1418,7.3834,2.1484,2.4899,7.032,2.1823,2.1982,2.4142,2.7711,3.3726,4.4823,5.5486,5.4977,5.5065,2.4926,2.6163,5.609,4.7707,4.2636,3.9633,3.8709,7.058,3.8897,9.0266
23,386,-2.248268886215198,0.5087962866878188,1.965,-3.0960936546325684,2.4287476539611816,2.0988,0.127969,0.614003,0.265343,0.216198,0.3005,True,0.005209,-0.002389,-0.01885,-0.05,9.5164,7.9618,4.0763,3.8743,8.2676,0.3005,0.4881,0.5806,0.6155,0.5734,0.4708,0.3023,7.1477,7.3818,2.148,2.504,7.032,2.1826,2.1985,2.4149,2.7723,3.3748,4.487,5.5479,5.4974,5.5064,2.4923,2.6185,5.6058,4.7688,4.2625,3.9627,3.8706,6.9703,3.8901,9.0281
23,387,-2.2486056015831584,0.5090272010612228,1.9656,-3.0960936546325684,2.4287476539611816,2.0985,0.138789,0.655554,0.304686,0.230829,0.3005,True,0.006787,-5e-06,-0.021488,-0.05,9.5173,7.9608,4.0762,3.8757,8.2709,0.3005,0.4889,0.5811,0.6157,0.5733,0.47,0.3036,7.1501,7.3812,2.1477,2.5109,7.0319,2.1825,2.1985,2.4149,2.7725,3.3753,4.4881,5.5474,5.497,5.5061,2.492,2.6184,5.605,4.7684,4.2623,3.9627,3.8706,6.9509,3.8903,9.0287
23,388,-2.2489633915231804,0.5093638545884662,1.9655,-3.0960936546325684,2.4287476539611816,2.098,0.141966,0.659588,0.316241,0.232249,0.3006,True,0.004397,0.000477,-0.021753,-0.05,9.5143,7.969,4.0794,3.8753,8.2579,0.3006,0.4891,0.5814,0.6158,0.5734,0.4697,0.3042,7.1423,7.3828,2.1476,2.4955,7.0311,2.1813,2.1972,2.413,2.7697,3.3707,4.4795,5.5477,5.4967,5.5055,2.4921,2.6131,5.6109,4.7721,4.2648,3.9643,3.8718,7.0991,3.8964,9.0272
23,389,-2.2493675951737533,0.5095058705478179,1.9649,-3.0960936546325684,2.4287476539611816,2.0977,0.131065,0.622707,0.276598,0.219263,0.3002,True,0.007206,-0.002377,-0.019388,-0.05,9.5163,7.9656,4.0784,3.8745,8.2654,0.3002,0.4902,0.582,0.6159,0.573,0.4685,0.3056,7.1469,7.3815,2.1472,2.5069,7.031,2.1814,2.1973,2.4134,2.7704,3.3722,4.4827,5.5471,5.4964,5.5053,2.4918,2.6143,5.6087,4.7709,4.2641,3.964,3.8717,7.0355,3.8909,9.0284
23,390,-2.2498174012414736,0.5098325150911915,1.9655,-3.0960936546325684,2.4287476539611816,2.0972,0.142919,0.670581,0.319705,0.23612,0.3006,True,0.005107,0.002268,-0.022484,-0.05,9.5144,7.9715,4.0809,3.8766,8.2571,0.3006,0.4907,0.5825,0.6163,0.5732,0.468,0.3069,7.1425,7.3825,2.147,2.4999,7.0305,2.1805,2.1964,2.4121,2.7685,3.3691,4.477,5.547,5.4959,5.5046,2.4915,2.6103,5.6126,4.7734,4.2657,3.965,3.8725,7.1408,3.897,9.0276
23,391,-2.250163417962224,0.5100520205192917,1.9649,-3.0960936546325684,2.4287476539611816,2.0969,0.132998,0.632676,0.283629,0.222773,0.3005,True,0.004471,-0.000405,-0.020014,-0.05,9.5141,7.9732,4.0817,3.8773,8.2552,0.3005,0.4913,0.5829,0.6164,0.5731,0.4674,0.3078,7.1415,7.3826,2.1468,2.499,7.0302,2.1801,2.196,2.4116,2.7678,3.368,4.4751,5.5468,5.4956,5.5043,2.4914,2.6089,5.6139,4.7742,4.2663,3.9655,3.8729,7.1721,3.8972,9.0275
23,392,-2.250493694146984,0.5102321540773953,1.9648,-3.0960936546325684,2.4287476539611816,2.0966,0.134208,0.639814,0.288029,0.225287,0.3006,True,0.006753,0.000289,-0.020468,-0.05,9.5161,7.9701,4.081,3.8769,8.2628,0.3006,0.4924,0.5837,0.6167,0.573,0.4662,0.3099,7.1467,7.3813,2.1465,2.5128,7.0302,2.1803,2.1962,2.4121,2.7687,3.3697,4.4786,5.5459,5.495,5.5039,2.4909,2.6097,5.6115,4.7729,4.2656,3.9652,3.8727,7.1115,3.8975,9.0287
23,393,-2.2508420880017277,0.5105706070495515,1.9652,-3.0960936546325684,2.4287476539611816,2.0962,0.134926,0.641337,0.290641,0.225823,0.3004,True,0.007128,-0.00076,-0.020566,-0.05,9.5188,7.9656,4.0799,3.8782,8.2731,0.3004,0.4939,0.5847,0.617,0.5727,0.4645,0.3124,7.1535,7.3796,2.146,2.5305,7.0301,2.1805,2.1965,2.4127,2.7698,3.3719,4.4833,5.5448,5.4944,5.5034,2.4903,2.6112,5.6082,4.771,4.2645,3.9647,3.8725,7.0271,3.8977,9.0303
23,394,-2.251254365632165,0.5109082361757169,1.9659,-3.0960936546325684,2.4287476539611816,2.0957,0.134394,0.635817,0.288705,0.223879,0.3004,True,0.008094,-0.000277,-0.020213,-0.05,9.5208,7.9626,4.0792,3.8812,8.2809,0.3004,0.4952,0.5856,0.6173,0.5726,0.301,0.3149,7.1587,7.3783,2.1456,2.5448,7.03,2.1806,2.1966,2.413,2.7706,3.3735,4.4867,5.5439,5.4938,5.503,2.4897,2.612,5.6059,4.7697,4.2639,3.9644,3.8724,6.97,3.8925,9.0315
23,395,-2.2516860714219114,0.5113077168641365,1.9662,-3.0960936546325684,2.4287476539611816,2.0951,0.133448,0.631439,0.285266,0.222338,0.3002,True,0.007057,-0.000937,-0.019936,-0.05,9.5235,7.9583,4.0781,3.8851,8.2909,0.3002,0.4966,0.5866,0.6176,0.5723,0.3031,0.3176,7.1652,7.3766,2.1451,2.562,7.0299,2.1808,2.1968,2.4136,2.7717,3.3756,4.4912,5.5428,5.4933,5.5026,2.4892,2.6135,5.6027,4.7679,4.2629,3.964,3.8722,6.8927,3.893,9.0331
23,396,-2.252123816638256,0.5116290019725492,1.9669,-3.0960936546325684,2.4287476539611816,2.0947,0.135172,0.635691,0.291536,0.223835,0.3002,True,0.007155,0.000148,-0.020205,-0.05,9.5234,7.9598,4.079,3.8851,8.29,0.3002,0.4974,0.5872,0.6178,0.5722,0.3044,0.3192,7.165,7.3765,2.1448,2.5636,7.0296,2.1804,2.1964,2.4131,2.7711,3.3747,4.4897,5.5425,5.4928,5.5021,2.4889,2.6119,5.6038,4.7687,4.2635,3.9644,3.8726,6.9173,3.8932,9.0332
23,397,-2.252507103531668,0.5119814558853257,1.9668,-3.0960936546325684,2.4287476539611816,2.0942,0.138307,0.647854,0.302935,0.228118,0.3001,True,0.008521,-0.000688,-0.020986,-0.05,9.5251,7.9579,4.0788,3.8875,8.296,0.3001,0.4988,0.5881,0.618,0.5719,0.3065,0.322,7.169,7.3753,2.1443,2.5755,7.0293,2.1803,2.1963,2.4131,2.7714,3.3755,4.4916,5.5416,5.4922,5.5016,2.4885,2.6119,5.6024,4.768,4.2632,3.9644,3.8727,6.8823,3.8937,9.0343
23,398,-2.2530502831680663,0.5123630956079264,1.9671,-3.0960936546325684,2.4287476539611816,2.0936,0.135279,0.633537,0.291924,0.223076,0.3086,True,0.008981,0.042509,-0.020068,-0.05,9.5269,7.9558,4.0784,3.8902,8.3024,0.3129,0.5001,0.589,0.6183,0.5717,0.3086,0.3249,7.1734,7.3741,2.1438,2.588,7.0291,2.1802,2.1962,2.4133,2.7718,3.3764,4.494,5.5407,5.4916,5.5011,2.488,2.6121,5.6008,4.7672,4.2628,3.9644,3.8728,6.8428,3.8942,9.0354
23,399,-2.2535621665603807,0.512792044620102,1.9674,-3.0960936546325684,2.4287476539611816,2.093,0.132505,0.620193,0.281835,0.218378,0.3107,True,0.009352,0.010532,-0.019232,-0.05,9.5289,7.953,4.0778,3.8931,8.3097,0.3125,0.5014,0.5899,0.6185,0.5714,0.3107,0.3279,7.1782,7.3728,2.1433,2.6015,7.0289,2.1802,2.1962,2.4135,2.7724,3.3777,4.4968,5.5399,5.4911,5.5007,2.4875,2.6128,5.5988,4.7661,4.2623,3.9642,3.8728,6.7937,3.8947,9.0366
23,400,-2.254092758782215,0.513239814739533,1.9678,-3.0960936546325684,2.4287476539611816,2.0924,0.133694,0.623349,0.28616,0.219489,0.3004,True,0.01005,-0.0517,-0.019428,-0.05,9.531,7.9501,4.0772,3.8963,8.3176,0.312,0.5029,0.5908,0.6187,0.571,0.3004,0.3314,7.1833,7.3714,2.1428,2.6159,7.0287,2.1791,2.1962,2.4137,2.7729,3.379,4.4998,5.539,5.4905,5.5002,2.487,2.6134,5.5968,4.7651,4.2618,3.9641,3.8728,6.7437,3.8952,9.038
24,292,2.0099222813379227,2.4635292894069107,1.8641,0.855482280254364,4.258472919464111,2.1341,0.112281,0.245096,0.208293,0.086302,0.302,True,0.034792,-0.003117,-0.003004,-0.05,6.2227,6.4248,7.1563,2.9451,2.9679,6.2,6.0238,1.3082,1.3157,5.185,3.8534,3.8785,0.302,0.3778,0.5257,0.9098,0.3492,5.0895,5.2815,5.6683,5.2733,4.5743,4.1508,3.9082,3.8021,3.7981,3.4094,2.1492,1.605,1.3127,1.1399,1.0352,1.0274,1.3521,9.1486,5.9438
24,293,2.006165347831687,2.463873224046547,1.8571,0.855482280254364,4.258472919464111,2.1318,0.102074,0.225174,0.171179,0.079287,0.3017,True,0.017266,-0.001783,-0.002535,-0.05,6.2141,6.414,7.138,2.9463,2.9639,6.2063,6.0261,1.3085,1.3157,5.2227,3.8717,3.8688,0.3017,0.3767,0.5227,0.8983,0.3182,5.0867,5.2751,5.6573,5.291,4.5848,4.1569,3.9112,3.8025,3.7983,3.4545,2.1665,1.614,1.3181,1.1433,1.0375,1.0296,1.3531,1.8268,5.9405
24,294,2.0043102088351996,2.4640516806502566,1.8537,0.855482280254364,4.258472919464111,2.1307,0.125052,0.299154,0.254736,0.105336,0.3013,True,0.020507,-0.001925,-0.004475,-0.05,6.2047,6.4022,7.118,2.9481,2.9603,6.2134,6.0286,1.3089,1.3158,5.2649,3.8922,3.8583,0.3013,0.3755,0.5195,0.8861,0.839,5.0837,5.2682,5.6454,5.3107,4.5965,4.1637,3.9145,3.803,3.7953,3.5056,2.1858,1.624,1.324,1.1472,1.04,1.0321,1.3523,1.6835,5.937
24,295,2.0021160296523055,2.4642710576865245,1.8496,0.855482280254364,4.258472919464111,2.1293,0.126637,0.303862,0.260499,0.106994,0.3009,True,0.019027,-0.001873,-0.004617,-0.05,6.1958,6.3908,7.0988,2.948,2.9574,6.2204,6.0312,1.3103,1.3158,5.3069,3.9125,3.8481,0.3009,0.3744,0.5164,0.8746,0.6386,5.0809,5.2615,5.6338,5.3301,4.608,4.1704,3.9178,3.8036,3.7953,9.8541,2.205,1.6339,1.33,1.151,1.0425,1.0274,1.3533,1.5626,5.9524
24,296,2.000089288070494,2.464481871666021,1.8458,0.855482280254364,4.258472919464111,2.128,0.143597,0.211101,0.322172,0.074331,0.3005,True,0.020838,-0.00196,-0.002228,-0.05,6.2305,6.3789,7.0786,2.9485,2.955,6.2279,6.034,1.3107,1.3159,5.3524,3.9344,3.8387,0.3005,0.3732,0.5131,0.8627,0.523,5.0779,5.2545,5.6216,5.3511,4.6205,4.1776,3.9214,3.8042,3.7954,9.849,2.2258,1.6445,1.3363,1.1551,1.0453,1.0294,1.3544,1.4502,5.9485
24,297,1.997879126209397,2.4647204432339116,1.8417,0.855482280254364,4.258472919464111,2.1266,0.147524,0.213158,0.33645,0.075056,0.3001,True,0.025612,-0.002242,-0.002272,-0.05,6.2189,6.3651,7.0552,2.9498,2.9531,6.237,6.0375,1.3111,1.316,5.407,3.9605,3.8632,0.3001,0.3719,0.5094,0.8493,0.4421,5.0746,5.2465,5.6076,5.376,4.6353,4.1862,3.9257,3.8051,3.7956,9.8432,2.2508,1.6573,1.3439,1.16,1.0485,1.0323,1.3558,1.354,5.9441
24,298,1.9951758669757451,2.465024423859839,1.8366,0.855482280254364,4.258472919464111,2.1249,0.151496,0.222863,0.350894,0.078473,0.3051,True,0.023109,0.025048,-0.002483,-0.05,6.2077,6.3518,7.0326,2.9519,2.9521,6.246,6.041,1.3115,1.3161,5.4616,3.9865,3.8614,0.3051,0.3706,0.5058,0.8366,0.3906,5.0714,5.2387,5.594,5.4008,4.65,4.1948,3.9301,3.806,3.7926,9.8377,2.2758,1.6699,1.3514,1.1648,1.0517,1.0315,1.3571,1.3552,5.9399
24,299,1.9927627703701238,2.4653172703197965,1.8321,0.855482280254364,4.258472919464111,2.1234,0.157499,0.248405,0.372725,0.087466,0.3046,True,0.025423,-0.002451,-0.003085,-0.05,6.2164,6.3386,7.0102,2.9548,2.952,6.2552,6.0447,1.313,1.3162,5.518,4.0131,3.8488,0.3046,0.3693,0.5023,0.8243,0.3543,5.0684,5.231,5.5804,5.4261,4.6649,4.2036,3.9345,3.8071,3.7927,9.8325,2.3015,1.6829,1.3591,1.1697,1.0549,1.0306,1.3585,1.3565,5.9544
24,300,1.9900953638572039,2.4656337595764852,1.8271,0.855482280254364,4.258472919464111,2.1217,0.15101,0.226402,0.349129,0.079719,0.3041,True,0.022408,-0.002353,-0.002563,-0.05,6.2303,6.3261,6.989,2.9585,2.9526,6.2642,6.0483,1.3134,1.3164,5.5732,4.0391,3.8407,0.3041,0.368,0.499,0.813,0.3283,5.0656,5.2238,5.5677,5.4507,4.6795,4.2121,3.9389,3.8081,3.7929,9.8276,2.3268,1.6956,1.3666,1.1745,1.0581,1.0334,1.3599,1.3577,5.9502
24,301,1.9877802439181131,2.465937380468207,1.8228,0.855482280254364,4.258472919464111,2.1202,0.15656,0.251458,0.36931,0.088541,0.3036,True,0.024625,-0.00232,-0.003162,-0.05,6.2193,6.3138,6.9679,2.963,2.954,6.2734,6.0521,1.3138,1.3166,6.2101,4.0656,3.864,0.3036,0.3668,0.4957,0.802,0.3079,5.0628,5.2167,5.555,5.4758,4.6943,4.2208,3.9434,3.8093,3.7931,9.823,2.3527,1.7085,1.3742,1.1794,1.0613,1.0352,1.3613,1.3572,5.9461
24,302,1.9852223104973852,2.4662644532248352,1.818,0.855482280254364,4.258472919464111,2.1186,0.151185,0.234417,0.349763,0.082541,0.3032,True,0.023208,-0.00232,-0.002748,-0.05,6.2085,6.3016,6.9471,2.9684,2.9559,6.2828,6.0561,1.3142,1.3168,6.2035,4.0927,3.8618,0.3032,0.3656,0.4925,0.7912,0.4735,5.0602,5.2096,5.5424,5.5014,4.7095,4.2297,3.948,3.8106,3.7901,9.8186,2.3794,1.7217,1.3819,1.1843,1.0646,1.0315,1.3628,1.3584,5.942
24,303,1.9828356677322514,2.4665899321452316,1.8135,0.855482280254364,4.258472919464111,2.117,0.14767,0.230614,0.336982,0.081202,0.3027,True,0.025299,-0.002364,-0.002659,-0.05,6.2396,6.2892,6.9259,2.975,2.9559,6.2926,6.0603,1.3157,1.317,6.1968,4.1211,3.8493,0.3027,0.3644,0.4892,0.7805,0.4258,5.0576,5.2025,5.5297,5.5281,4.7253,4.239,3.9529,3.812,3.7902,9.8142,2.4076,1.7356,1.39,1.1895,1.068,1.0344,1.3643,1.3597,5.9565
24,304,1.9802472609979986,2.466955217045463,1.8087,0.855482280254364,4.258472919464111,2.1153,0.15166,0.233945,0.351492,0.082375,0.3023,True,0.020315,-0.002,-0.002737,-0.05,6.2322,6.2788,6.9079,2.9815,2.9565,6.3012,6.064,1.316,1.3173,6.1912,4.1459,3.8387,0.3023,0.3633,0.4865,0.7716,0.3947,5.0554,5.1965,5.5189,5.5513,4.739,4.2471,3.9572,3.8132,3.7903,9.8107,2.4323,1.7476,1.397,1.194,1.071,1.037,1.3657,1.3591,5.9527
24,305,1.9781786759691604,2.467256324853702,1.8048,0.855482280254364,4.258472919464111,2.114,0.147836,0.229154,0.337585,0.080688,0.3019,True,0.023039,-0.002046,-0.002626,-0.05,6.2222,6.2681,6.8896,2.9892,2.9578,6.3102,6.068,1.3163,1.3175,6.1855,4.1719,3.8597,0.3019,0.3623,0.4837,0.7627,0.3689,5.0533,5.1903,5.5078,5.5757,4.7533,4.2556,3.9616,3.8146,3.7906,9.8072,2.4583,1.7603,1.4044,1.1986,1.0741,1.0321,1.3671,1.3602,5.949
24,306,1.9758434386720785,2.4676062307829896,1.8004,0.855482280254364,4.258472919464111,2.1124,0.150744,0.235914,0.34816,0.083068,0.3014,True,0.027133,-0.002471,-0.002783,-0.05,6.2102,6.2553,6.8676,2.9999,2.9597,6.3213,6.0729,1.3168,1.3179,6.1788,4.2041,3.8631,0.3014,0.361,0.4804,0.7522,0.3437,5.0508,5.183,5.4945,5.6058,4.7711,4.2661,3.9672,3.8164,3.7876,9.8032,2.4909,1.776,1.4135,1.2044,1.0779,1.0352,1.3688,1.3616,5.9634
24,307,1.9731075781839538,2.4680295580986513,1.7953,0.855482280254364,4.258472919464111,2.1106,0.150249,0.237085,0.34636,0.083481,0.3009,True,0.026127,-0.002346,-0.00281,-0.05,6.2603,6.2432,6.8467,3.0121,2.9598,6.3322,6.0779,1.3173,1.3182,6.1724,4.2358,3.8501,0.3009,0.3598,0.4773,0.7424,0.3242,5.0486,5.1761,5.4819,5.6354,4.7885,4.2764,3.9727,3.8182,3.7877,9.7996,2.5231,1.7915,1.4224,1.2101,1.0816,1.0382,1.346,1.3613,5.9587
24,308,1.9704872652783156,2.468448288434985,1.7903,0.855482280254364,4.258472919464111,2.1089,0.14972,0.237349,0.344437,0.083574,0.3005,True,0.026451,-0.002326,-0.002817,-0.05,6.3412,6.2313,6.826,3.0262,2.9607,6.3434,6.083,1.4524,1.3186,6.1662,4.2682,3.842,0.3005,0.3586,0.4742,0.7329,0.308,5.0464,5.1693,5.4694,5.6654,4.8061,4.2868,3.9784,3.8201,3.788,9.7962,2.5563,1.8073,1.4315,1.2158,1.0854,1.0339,1.3215,1.3626,5.9542
24,309,1.967848946471452,2.4688835151201056,1.7854,0.855482280254364,4.258472919464111,2.1071,0.149701,0.237631,0.344367,0.083673,0.3,True,0.025314,-0.002201,-0.002823,-0.05,11.0066,6.22,6.8064,3.0423,2.9624,6.3543,6.088,1.7164,1.319,6.1604,4.2999,3.8663,0.3,0.3575,0.4713,0.724,0.4137,5.0445,5.1629,5.4577,5.6947,4.8234,4.297,3.9839,3.822,3.7851,9.7932,2.589,1.8227,1.4404,1.2214,1.0891,1.0368,1.2988,1.3639,5.95
24,310,1.9653370717201486,2.469310236051171,1.7806,0.855482280254364,4.258472919464111,2.1054,0.170653,0.215488,0.420555,0.075876,0.3045,True,0.031012,0.022567,-0.002322,-0.05,10.9944,6.2331,6.7836,3.0656,2.9635,6.3674,6.0942,2.2178,1.3195,6.1536,4.3383,3.8587,0.3045,0.3561,0.468,0.7138,0.382,5.0423,5.1555,5.4439,5.7301,4.8441,4.3093,3.9906,3.8245,3.7852,9.79,2.6289,1.8414,1.451,1.2282,1.0936,1.0402,1.2728,1.3655,5.9638
24,311,1.962277359235861,2.469846709943441,1.7749,0.855482280254364,4.258472919464111,2.1034,0.173675,0.220186,0.431547,0.07753,0.3039,True,0.031715,-0.002983,-0.002424,-0.05,5.9822,6.2375,6.7602,3.0978,2.9641,6.3813,6.1008,3.2584,1.3201,6.1469,4.379,3.8433,0.3039,0.3548,0.4645,0.7037,0.356,5.0402,5.148,5.4298,5.7675,4.866,4.3224,3.9977,3.8271,3.7855,9.7869,2.6717,1.8613,1.4623,1.2353,1.0983,1.0364,1.2468,1.3654,5.9584
24,312,1.95916799952654,2.4704105541622097,1.769,0.855482280254364,4.258472919464111,2.1013,0.151989,0.246209,0.352687,0.086693,0.3035,True,0.024829,-0.002363,-0.003031,-0.05,5.9773,6.2263,6.7418,3.1365,2.9656,6.3926,6.1062,5.3908,1.3213,6.1416,4.4124,3.8546,0.3035,0.3537,0.4618,0.6957,0.3387,5.0387,5.1421,5.4187,5.7981,4.8839,4.333,4.0036,3.8293,3.7826,9.7847,2.7071,1.8776,1.4715,1.2411,1.1021,1.0393,1.2267,1.3666,5.9542
24,313,1.9567474381794379,2.470862567384247,1.7644,0.855482280254364,4.258472919464111,2.0996,0.155561,0.246842,0.365675,0.086916,0.303,True,0.02483,-0.002248,-0.003047,-0.05,5.9729,6.2157,6.7243,7.6397,2.9674,6.4037,6.1116,6.0208,1.3217,6.1367,4.4451,3.8679,0.303,0.3527,0.4593,0.6883,0.3244,5.0373,5.1365,5.4082,5.8279,4.9013,4.3434,4.0093,3.8316,3.7827,9.7828,2.742,1.8935,1.4805,1.2467,1.1058,1.0421,1.2079,1.3679,5.9692
24,314,1.9543385442216923,2.4713237421942598,1.7599,0.855482280254364,4.258472919464111,2.0979,0.143872,0.335151,0.323173,0.118011,0.3026,True,0.019763,-0.001855,-0.005616,-0.05,5.9692,6.2516,6.7099,7.6156,2.9673,6.4131,6.1162,6.0213,1.322,6.1327,4.4728,3.8579,0.3026,0.3519,0.4572,0.6823,0.3139,5.0362,5.132,5.3995,5.8531,4.916,4.3521,4.0142,3.8335,3.7828,9.7813,2.7718,1.907,1.4881,1.2514,1.1089,1.0371,1.1926,1.3673,5.9657
24,315,1.9524296612802075,2.4716973092496137,1.7562,0.855482280254364,4.258472919464111,2.0966,0.14052,0.328052,0.310984,0.115511,0.3023,True,0.018533,-0.001574,-0.005381,-0.05,5.9662,6.2438,6.6977,7.5952,2.9676,6.4212,6.1202,6.0218,1.3223,6.1294,4.4969,3.8494,0.3023,0.3512,0.4555,0.6773,0.3058,5.0353,5.1282,5.3922,5.8738,4.9288,4.3597,4.0184,3.8352,3.783,9.7802,2.7978,1.9187,1.4947,1.2556,1.1116,1.039,1.1799,1.3682,5.9627
24,316,1.950646251635727,2.4720527401594756,1.7529,0.855482280254364,4.258472919464111,2.0954,0.143194,0.333536,0.320705,0.117442,0.3018,True,0.029139,-0.002674,-0.005562,-0.05,5.9613,6.231,6.6777,7.5616,2.969,6.4349,6.127,6.0227,1.3236,6.1239,4.5378,3.8463,0.3018,0.35,0.4525,0.6691,0.3804,5.034,5.1219,5.3801,5.8538,4.9503,4.3725,4.0255,3.8381,3.7803,9.7786,2.8424,1.9386,1.5058,1.2625,1.1162,1.0423,1.1592,1.3696,5.9579
24,317,1.9478620382163931,2.472625649665597,1.7476,0.855482280254364,4.258472919464111,2.0935,0.140676,0.329462,0.31155,0.116008,0.3015,True,0.015636,-0.001401,-0.005427,-0.05,5.9587,6.2241,6.6669,7.5437,2.9702,6.4424,6.1308,6.0233,1.3239,6.121,4.5603,3.8613,0.3015,0.3493,0.451,0.6647,0.3688,5.0333,5.1186,5.3736,5.8431,4.9621,4.3795,4.0295,3.8398,3.7803,9.7778,2.8671,1.9496,1.5119,1.2663,1.1187,1.0439,1.1483,1.3704,5.9553
24,318,1.9463709506057822,2.4729358750680035,1.7447,0.855482280254364,4.258472919464111,2.0924,0.139107,0.326634,0.305844,0.115012,0.3013,True,0.014808,-0.001265,-0.005334,-0.05,5.9564,6.2179,6.6572,7.5274,2.9712,6.4494,6.1343,6.0239,1.3241,6.1184,4.5811,3.8695,0.3013,0.3488,0.4496,0.6608,0.359,5.0327,5.1156,5.3678,5.8334,4.9729,4.386,4.0331,3.8413,3.7804,9.7772,2.89,1.9597,1.5175,1.2698,1.121,1.0385,1.1385,1.3696,6.0497
24,319,1.9449630917401586,2.473232888597803,1.7421,0.855482280254364,4.258472919464111,2.0914,0.139713,0.328635,0.308048,0.115717,0.301,True,0.016038,-0.001317,-0.0054,-0.05,5.9729,6.2562,6.647,7.5104,2.9711,6.4567,6.138,6.0246,1.3243,6.1158,4.6032,3.862,0.301,0.3482,0.4482,0.6568,0.3496,5.0322,5.1125,5.3617,5.8233,4.9844,4.3929,4.037,3.8429,3.7805,9.7766,2.9146,1.9705,1.5235,1.2735,1.1234,1.0402,1.1283,1.3703,6.1526
